assessment_year,industry,company_id,parent_aspect,aspect,score_weight,score_value
2020,HEA Health Care Providers & Services,22988815,Social Dimension,Partnerships Towards Sustainable Healthcare,3,100.0
2020,HEA Health Care Providers & Services,22988815,Social Dimension,Social Reporting,4,50.0
2020,HEA Health Care Providers & Services,22988815,Social Dimension,Talent Attraction & Retention,10,46.462025
2020,HEA Health Care Providers & Services,22988815,,S&P Global ESG Score,100,60.32703
2020,HEA Health Care Providers & Services,30400694,Environmental Dimension,Climate Strategy,3,0.0
2020,HEA Health Care Providers & Services,30400694,Environmental Dimension,Environmental Policy & Management Systems,3,0.0
2020,HEA Health Care Providers & Services,30400694,Environmental Dimension,Environmental Reporting,2,0.0
2020,HEA Health Care Providers & Services,30400694,Environmental Dimension,Operational Eco-Efficiency,3,0.0
2020,HEA Health Care Providers & Services,30400694,Governance & Economic Dimension,Codes of Business Conduct,7,0.0
2020,HEA Health Care Providers & Services,30400694,Governance & Economic Dimension,Corporate Governance,10,7.066667
2020,HEA Health Care Providers & Services,30400694,Governance & Economic Dimension,Customer Relationship Management,3,0.0
2020,HEA Health Care Providers & Services,30400694,Governance & Economic Dimension,Information Security/ Cybersecurity & System Availability,4,
2020,HEA Health Care Providers & Services,30400694,Governance & Economic Dimension,Marketing Practices,3,0.0
2020,HEA Health Care Providers & Services,30400694,Governance & Economic Dimension,Materiality,3,0.0
2020,HEA Health Care Providers & Services,30400694,Governance & Economic Dimension,Policy Influence,2,0.0
2020,HEA Health Care Providers & Services,30400694,Governance & Economic Dimension,Privacy Protection,3,0.0
2020,HEA Health Care Providers & Services,30400694,Governance & Economic Dimension,Risk & Crisis Management,6,0.0
2020,HEA Health Care Providers & Services,30400694,Governance & Economic Dimension,Supply Chain Management,6,0.0
2020,HEA Health Care Providers & Services,30400694,S&P Global ESG Score,Environmental Dimension,11,0.0
2020,HEA Health Care Providers & Services,30400694,S&P Global ESG Score,Governance & Economic Dimension,47,1.643411
2020,HEA Health Care Providers & Services,30400694,S&P Global ESG Score,Social Dimension,42,0.0
2020,HEA Health Care Providers & Services,30400694,Social Dimension,Corporate Citizenship & Philanthropy,4,0.0
2020,HEA Health Care Providers & Services,30400694,Social Dimension,Human Capital Development,8,0.0
2020,HEA Health Care Providers & Services,30400694,Social Dimension,Human Rights,4,0.0
2020,HEA Health Care Providers & Services,30400694,Social Dimension,Labor Practice Indicators,4,0.0
2020,HEA Health Care Providers & Services,30400694,Social Dimension,Occupational Health & Safety,5,0.0
2020,HEA Health Care Providers & Services,30400694,Social Dimension,Partnerships Towards Sustainable Healthcare,3,
2020,HEA Health Care Providers & Services,30400694,Social Dimension,Social Reporting,4,0.0
2020,HEA Health Care Providers & Services,30400694,Social Dimension,Talent Attraction & Retention,10,0.0
2020,HEA Health Care Providers & Services,30400694,,S&P Global ESG Score,100,0.772403
2020,HEA Health Care Providers & Services,104485064,Environmental Dimension,Climate Strategy,3,0.0
2020,HEA Health Care Providers & Services,104485064,Environmental Dimension,Environmental Policy & Management Systems,3,5.0
2020,HEA Health Care Providers & Services,104485064,Environmental Dimension,Environmental Reporting,2,50.0
2020,HEA Health Care Providers & Services,104485064,Environmental Dimension,Operational Eco-Efficiency,3,41.867218
2020,HEA Health Care Providers & Services,104485064,Governance & Economic Dimension,Codes of Business Conduct,7,58.948
2020,HEA Health Care Providers & Services,104485064,Governance & Economic Dimension,Corporate Governance,10,14.6
2020,HEA Health Care Providers & Services,104485064,Governance & Economic Dimension,Customer Relationship Management,3,18.0
2020,HEA Health Care Providers & Services,104485064,Governance & Economic Dimension,Information Security/ Cybersecurity & System Availability,4,17.0
2020,HEA Health Care Providers & Services,104485064,Governance & Economic Dimension,Marketing Practices,3,0.0
2020,HEA Health Care Providers & Services,104485064,Governance & Economic Dimension,Materiality,3,38.45
2020,HEA Health Care Providers & Services,104485064,Governance & Economic Dimension,Policy Influence,2,31.0
2020,HEA Health Care Providers & Services,104485064,Governance & Economic Dimension,Privacy Protection,3,10.304
2020,HEA Health Care Providers & Services,104485064,Governance & Economic Dimension,Risk & Crisis Management,6,10.25
2020,HEA Health Care Providers & Services,104485064,Governance & Economic Dimension,Supply Chain Management,6,2.0
2020,HEA Health Care Providers & Services,104485064,S&P Global ESG Score,Environmental Dimension,11,21.872878
2020,HEA Health Care Providers & Services,104485064,S&P Global ESG Score,Governance & Economic Dimension,47,20.476553
2020,HEA Health Care Providers & Services,104485064,S&P Global ESG Score,Social Dimension,42,26.678571
2020,HEA Health Care Providers & Services,104485064,Social Dimension,Corporate Citizenship & Philanthropy,4,36.575
2020,HEA Health Care Providers & Services,104485064,Social Dimension,Human Capital Development,8,20.0625
2020,HEA Health Care Providers & Services,104485064,Social Dimension,Human Rights,4,0.0
2020,HEA Health Care Providers & Services,104485064,Social Dimension,Labor Practice Indicators,4,38.8
2020,HEA Health Care Providers & Services,104485064,Social Dimension,Occupational Health & Safety,5,30.8
2020,HEA Health Care Providers & Services,104485064,Social Dimension,Partnerships Towards Sustainable Healthcare,3,34.0
2020,HEA Health Care Providers & Services,104485064,Social Dimension,Social Reporting,4,50.0
2020,HEA Health Care Providers & Services,104485064,Social Dimension,Talent Attraction & Retention,10,20.25
2020,HEA Health Care Providers & Services,104485064,,S&P Global ESG Score,100,23.234997
2020,HEA Health Care Providers & Services,136739607,Environmental Dimension,Climate Strategy,3,0.0
2020,HEA Health Care Providers & Services,136739607,Environmental Dimension,Environmental Policy & Management Systems,3,0.0
2020,HEA Health Care Providers & Services,136739607,Environmental Dimension,Environmental Reporting,2,0.0
2020,HEA Health Care Providers & Services,136739607,Environmental Dimension,Operational Eco-Efficiency,3,0.0
2020,HEA Health Care Providers & Services,136739607,Governance & Economic Dimension,Codes of Business Conduct,7,37.006
2020,HEA Health Care Providers & Services,136739607,Governance & Economic Dimension,Corporate Governance,10,27.042105
2020,HEA Health Care Providers & Services,136739607,Governance & Economic Dimension,Customer Relationship Management,3,0.0
2020,HEA Health Care Providers & Services,136739607,Governance & Economic Dimension,Information Security/ Cybersecurity & System Availability,4,0.0
2020,HEA Health Care Providers & Services,136739607,Governance & Economic Dimension,Marketing Practices,3,0.0
2020,HEA Health Care Providers & Services,136739607,Governance & Economic Dimension,Materiality,3,0.0
2020,HEA Health Care Providers & Services,136739607,Governance & Economic Dimension,Policy Influence,2,0.0
2020,HEA Health Care Providers & Services,136739607,Governance & Economic Dimension,Privacy Protection,3,9.52
2020,HEA Health Care Providers & Services,136739607,Governance & Economic Dimension,Risk & Crisis Management,6,0.0
2020,HEA Health Care Providers & Services,136739607,Governance & Economic Dimension,Supply Chain Management,6,0.0
2020,HEA Health Care Providers & Services,136739607,S&P Global ESG Score,Environmental Dimension,11,0.0
2020,HEA Health Care Providers & Services,136739607,S&P Global ESG Score,Governance & Economic Dimension,47,11.872831
2020,HEA Health Care Providers & Services,136739607,S&P Global ESG Score,Social Dimension,42,4.0
2020,HEA Health Care Providers & Services,136739607,Social Dimension,Corporate Citizenship & Philanthropy,4,0.0
2020,HEA Health Care Providers & Services,136739607,Social Dimension,Human Capital Development,8,14.0
2020,HEA Health Care Providers & Services,136739607,Social Dimension,Human Rights,4,0.0
2020,HEA Health Care Providers & Services,136739607,Social Dimension,Labor Practice Indicators,4,14.0
2020,HEA Health Care Providers & Services,136739607,Social Dimension,Occupational Health & Safety,5,0.0
2020,HEA Health Care Providers & Services,136739607,Social Dimension,Partnerships Towards Sustainable Healthcare,3,0.0
2020,HEA Health Care Providers & Services,136739607,Social Dimension,Social Reporting,4,0.0
2020,HEA Health Care Providers & Services,136739607,Social Dimension,Talent Attraction & Retention,10,0.0
2020,HEA Health Care Providers & Services,136739607,,S&P Global ESG Score,100,7.260231
2020,HEA Health Care Providers & Services,316983890,Environmental Dimension,Climate Strategy,3,8.04
2020,HEA Health Care Providers & Services,316983890,Environmental Dimension,Environmental Policy & Management Systems,3,10.0
2020,HEA Health Care Providers & Services,316983890,Environmental Dimension,Environmental Reporting,2,0.0
2020,HEA Health Care Providers & Services,316983890,Environmental Dimension,Operational Eco-Efficiency,3,22.248106
2020,HEA Health Care Providers & Services,316983890,Governance & Economic Dimension,Codes of Business Conduct,7,67.12
2020,HEA Health Care Providers & Services,316983890,Governance & Economic Dimension,Corporate Governance,10,22.315789
2020,HEA Health Care Providers & Services,316983890,Governance & Economic Dimension,Customer Relationship Management,3,0.0
2020,HEA Health Care Providers & Services,316983890,Governance & Economic Dimension,Information Security/ Cybersecurity & System Availability,4,0.0
2020,HEA Health Care Providers & Services,316983890,Governance & Economic Dimension,Marketing Practices,3,0.0
2020,HEA Health Care Providers & Services,316983890,Governance & Economic Dimension,Materiality,3,32.5
